Branch,Customer_Name,Row_Type,Qty,Description,Price
Main Street Coffee,Person_0239,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0239,ITEM,1.0,PISTACHIO TOPPING,0.00
Main Street Coffee,Person_0239,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0239,ITEM,-1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0239,ITEM,1.0,  WHIPPED CREAM,0.00
Main Street Coffee,Person_0239,ITEM,-1.0,  WHIPPED CREAM,0.00
Main Street Coffee,Person_0239,ITEM,1.0,  WHIPPED CREAM,0.00
Main Street Coffee,Person_0239,ITEM,1.0,WHIPPED CREAM . (P),30
Main Street Coffee,Person_0239,ITEM,1.0,WHIPPED CREAM . (P),30
Main Street Coffee,Person_0239,ITEM,-1.0,WHIPPED CREAM . (P),-30
Main Street Coffee,Person_0239,ITEM,-1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0239,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0239,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0239,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0239,TOTAL,34.0,,9
Main Street Coffee,Person_0240,ITEM,1.0,ADD ICE CREAM,476
Main Street Coffee,Person_0240,ITEM,1.0,ADD ICE CREAM,476
Main Street Coffee,Person_0240,ITEM,1.0,ADD ICE CREAM,476
Main Street Coffee,Person_0240,ITEM,1.0,  BROWNIES,(R)
Main Street Coffee,Person_0240,ITEM,1.0,CRISPY CREPE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,ICE CREAM BOWL,595
Main Street Coffee,Person_0240,ITEM,1.0,ICE CREAM BOWL,595
Main Street Coffee,Person_0240,ITEM,1.0,ICE CREAM BOWL,595
Main Street Coffee,Person_0240,ITEM,1.0,ICE CREAM BOWL,595
Main Street Coffee,Person_0240,ITEM,1.0,ICE CREAM BOWL,595
Main Street Coffee,Person_0240,ITEM,1.0,ICE CREAM BOWL,595
Main Street Coffee,Person_0240,ITEM,1.0,ICE CREAM ON TOP,0.00
Main Street Coffee,Person_0240,ITEM,1.0,ICE CREAM ON TOP,0.00
Main Street Coffee,Person_0240,ITEM,1.0,ICE CREAM ON TOP,0.00
Main Street Coffee,Person_0240,ITEM,1.0,NO TOPPINGS.,0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA DIP (R),119
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA DIP (R),119
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA DIP (R),119
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0240,ITEM,3.0,WATER,238
Main Street Coffee,Person_0240,TOTAL,36.0,,5
Main Street Coffee,Person_0241,ITEM,1.0,[NO DRESSING],0.00
Main Street Coffee,Person_0241,ITEM,1.0,[NO DRESSING],0.00
Main Street Coffee,Person_0241,ITEM,1.0,DOUBLE CHOCOLATE MILKSHAKE,774
Main Street Coffee,Person_0241,ITEM,1.0,FULL FAT MILK,0.00
Main Street Coffee,Person_0241,ITEM,1.0,FULL FAT MILK,0.00
Main Street Coffee,Person_0241,ITEM,1.0,FULL FAT MILK,0.00
Main Street Coffee,Person_0241,ITEM,1.0,FULL FAT MILK,0.00
Main Street Coffee,Person_0241,ITEM,1.0,HOT CHOCOLATE,476
Main Street Coffee,Person_0241,ITEM,1.0,HOT CHOCOLATE,476
Main Street Coffee,Person_0241,ITEM,1.0,NO MARSHMALLLOWS,0.00
Main Street Coffee,Person_0241,ITEM,1.0,NO MARSHMALLLOWS,0.00
Main Street Coffee,Person_0241,ITEM,1.0,NO WHIPPED CREAM,0.00
Main Street Coffee,Person_0241,ITEM,1.0,NO WHIPPED CREAM,0.00
Main Street Coffee,Person_0241,ITEM,1.0,VANILLA MILKSHAKE,536
Main Street Coffee,Person_0241,TOTAL,14.0,,2
Main Street Coffee,Person_0242,ITEM,1.0,BROWNIES . (R),0.00
Main Street Coffee,Person_0242,ITEM,1.0,BROWNIES . (R),0.00
Main Street Coffee,Person_0242,ITEM,1.0,CAFFE AMERICANO,328
Main Street Coffee,Person_0242,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0242,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0242,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0242,ITEM,1.0,CONUT THE ONE,893
Main Street Coffee,Person_0242,ITEM,1.0,DECAF,0.00
Main Street Coffee,Person_0242,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0242,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0242,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0242,ITEM,1.0,NUTELLA SAUCE.,178
Main Street Coffee,Person_0242,ITEM,1.0,NUTELLA SAUCE.,178
Main Street Coffee,Person_0242,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0242,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0242,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0242,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Main Street Coffee,Person_0242,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0242,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0242,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0242,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0242,ITEM,1.0,TAKE AWAY,0.00
Main Street Coffee,Person_0242,ITEM,1.0,WATER,79
Main Street Coffee,Person_0242,ITEM,1.0,WATER,79
Main Street Coffee,Person_0242,ITEM,1.0,WATER,79
Main Street Coffee,Person_0242,TOTAL,25.0,,5
Main Street Coffee,Person_0243,ITEM,1.0,ADD ICE CREAM,476
Main Street Coffee,Person_0243,ITEM,1.0,BROWNIES . (R),0.00
Main Street Coffee,Person_0243,ITEM,1.0,  BROWNIES,(R)
Main Street Coffee,Person_0243,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0243,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0243,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0243,ITEM,1.0,CHIMNEY THE ORIGINAL,1
Main Street Coffee,Person_0243,ITEM,1.0,CLASSIC CHIMNEY,595
Main Street Coffee,Person_0243,ITEM,1.0,CONUT BERRY MIX,893
Main Street Coffee,Person_0243,ITEM,1.0,CONUT THE ONE,893
Main Street Coffee,Person_0243,ITEM,1.0,ICE CREAM ON TOP,0.00
Main Street Coffee,Person_0243,ITEM,1.0,ICE CREAM ON TOP,0.00
Main Street Coffee,Person_0243,ITEM,1.0,MINI THE ORIGINAL,476
Main Street Coffee,Person_0243,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0243,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0243,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0243,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0243,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0243,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Main Street Coffee,Person_0243,ITEM,1.0,NUTELLA SPREAD CONUT.,0.00
Main Street Coffee,Person_0243,ITEM,1.0,NUTELLA SPREAD MINI.,0.00
Main Street Coffee,Person_0243,ITEM,1.0,PRESSED,0.00
Main Street Coffee,Person_0243,ITEM,1.0,STRAWBERRIES (R),90
Main Street Coffee,Person_0243,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0243,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0243,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0243,ITEM,1.0,  WHIPPED CREAM,0.00
Main Street Coffee,Person_0243,TOTAL,27.0,,5
Main Street Coffee,Person_0244,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0244,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0244,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0244,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0244,TOTAL,4.0,,1
Main Street Coffee,Person_0245,ITEM,1.0,DOUBLE ESPRESSO,328
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,HOT,0.00
Main Street Coffee,Person_0245,ITEM,1.0,ICE CREAM BOWL,595
Main Street Coffee,Person_0245,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,REGULAR.,0.00
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,SINGLE ESPRESSO,238
Main Street Coffee,Person_0245,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0245,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0245,ITEM,1.0,WATER,79
Main Street Coffee,Person_0245,ITEM,1.0,WATER,79
Main Street Coffee,Person_0245,ITEM,1.0,WATER,79
Main Street Coffee,Person_0245,ITEM,1.0,WATER,79
Main Street Coffee,Person_0245,ITEM,1.0,WATER,79
Main Street Coffee,Person_0245,ITEM,1.0,WATER,79
Main Street Coffee,Person_0245,ITEM,1.0,WATER,79
Main Street Coffee,Person_0245,ITEM,1.0,WATER,79
Main Street Coffee,Person_0245,TOTAL,45.0,,3
Main Street Coffee,Person_0246,ITEM,1.0,CHIMNEY BERRY MIX,1
Main Street Coffee,Person_0246,ITEM,1.0,DELIVERY CHARGE,238
Main Street Coffee,Person_0246,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0246,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0246,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0246,TOTAL,5.0,,1
Main Street Coffee,Person_0133,ITEM,1.0,BROWNIES . (R),0.00
Main Street Coffee,Person_0133,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0133,ITEM,1.0,  CARAMEL SAUCE,(R)
Main Street Coffee,Person_0133,ITEM,1.0,CHIMNEY BERRY MIX,1
Main Street Coffee,Person_0133,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0133,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0133,ITEM,1.0,CHIMNEY TRIPLE CHOCOLATE,1
Main Street Coffee,Person_0133,ITEM,1.0,CLASSIC CHIMNEY,595
Main Street Coffee,Person_0133,ITEM,1.0,CLASSIC CHIMNEY,595
Main Street Coffee,Person_0133,ITEM,1.0,DELIVERY CHARGE,238
Main Street Coffee,Person_0133,ITEM,1.0,NO SPREAD,0.00
Main Street Coffee,Person_0133,ITEM,1.0,NO SPREAD,0.00
Main Street Coffee,Person_0133,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0133,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0133,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0133,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0133,ITEM,1.0,NUTELLA SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0133,ITEM,1.0,PRESSED,0.00
Main Street Coffee,Person_0133,ITEM,1.0,PRESSED,0.00
Main Street Coffee,Person_0133,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0133,ITEM,1.0,  STRAWBERRY,(R)
Main Street Coffee,Person_0133,ITEM,1.0,  WHIPPED CREAM,0.00
Main Street Coffee,Person_0133,ITEM,1.0,WHITE CHOCOLATE SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0133,TOTAL,23.0,,6
Main Street Coffee,Person_0247,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0247,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0247,ITEM,1.0,CRUSHED LOTUS .(R),0.00
Main Street Coffee,Person_0247,ITEM,1.0,CRUSHED LOTUS .(R),0.00
Main Street Coffee,Person_0247,ITEM,1.0,DELIVERY CHARGE,238
Main Street Coffee,Person_0247,ITEM,1.0,  LOTUS SAUCE,(R)
Main Street Coffee,Person_0247,ITEM,1.0,  LOTUS SAUCE,(R)
Main Street Coffee,Person_0247,ITEM,1.0,LOTUS SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0247,ITEM,1.0,LOTUS SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0247,TOTAL,9.0,,2
Main Street Coffee,Person_0248,ITEM,1.0,  BROWNIES,(R)
Main Street Coffee,Person_0248,ITEM,1.0,  BROWNIES,(R)
Main Street Coffee,Person_0248,ITEM,1.0,CONUT TRIPLE CHOCOLATE,924
Main Street Coffee,Person_0248,ITEM,1.0,DELIVERY CHARGE,238
Main Street Coffee,Person_0248,ITEM,1.0,MINI TRIPLE CHOCOLATE,536
Main Street Coffee,Person_0248,ITEM,1.0,  NUTELLA SAUCE,(R)
Main Street Coffee,Person_0248,ITEM,1.0,NUTELLA SAUCE . (R),0.00
Main Street Coffee,Person_0248,ITEM,1.0,WHITE CHOCOLATE SPREAD CONUT.,0.00
Main Street Coffee,Person_0248,ITEM,1.0,WHITE CHOCOLATE SPREAD MINI.,0.00
Main Street Coffee,Person_0248,TOTAL,9.0,,1
Main Street Coffee,Person_0249,ITEM,1.0,CHIMNEY THE ONE,1
Main Street Coffee,Person_0249,ITEM,1.0,CRUSHED LOTUS .(R),0.00
Main Street Coffee,Person_0249,ITEM,1.0,DELIVERY CHARGE,238
Main Street Coffee,Person_0249,ITEM,1.0,  LOTUS SAUCE,(R)
Main Street Coffee,Person_0249,ITEM,1.0,LOTUS SPREAD CHIMNEY.,0.00
Main Street Coffee,Person_0249,TOTAL,5.0,,1
